comment_origin,label
비록 세번째 다시본 거지만네번째를 유도하는 영화다,1
이런프로그렘은 많이 생겨야한다!!,1
재미있게 본 영화중 하나...,1
역대최고의캐릭터강마에,1
이 영화보고 당시 내 상황과 맞아떨어져 얼마나 울었던가..,1
프랑스인들을 구한 성녀? 영국군에 대한 복수와 전쟁에 미쳐버린 마녀?,1
잔인한 현실 속에서도 꿈과 인간애를 잃지않은 순수의 비극,1
우와 우와 우와 우와 우와 우와 우와,1
몇번을 다시 봐도 좋은 영화...조디포스터의 연기가 일품,1
고등학교 1학년때 접한 영화. 이 영화를 보고 관심 없었던 근 현대사를 들여다보았다. 아나키즘에 관련된 학술 자료와 서적 등을 미친듯이 찾아 읽었고 가치관의 형성에도 결정적인 역할을 했다. 10년이 넘은 지금 아나키스트 OST를 구입해서 감회가 새롭군,1
"어릴적 감동이 다시, 끝까지 긴장되는 스릴러, 노스웨스트항공, 러시모어산의 액션...",1
생각보다 재미있엇어요,1
편하게 보기 괜찮아요 ㅎ,1
아바타는 만점주고 라스트사무라이 쓰레기라 하는분들은 권총자살할것,1
보는내내행복했어요정말♥,1
왠지 모를 매력이 있는 영화~ 다시 볼 때마다 다른 매력과 아련함,1
줄리안 무어,1
대한민국 리얼리티네..ㅋㅋ,1
슈렉짱짱 완전재미있었어요*^^* 그래서 슈렉2 자주봐서 내용 더의 다 외웠어용~~~~,1
정말 사랑스런동화! 뻔하지만 넘 이쁘게밧어여!,1
어렸을때 조던을 안이후로 꾸준히 ^^농구를 좋아한다는,1
이 시대의 진정한 천재 조각가였던 카미유의 열정적인 삶.....,1
별생각없이 봤다가 감동받고 엉엉 울었음 ㅠ,1
최고 최고 ㅎㅎ 다시봐도 ^^,1
진짜 최고 시청률30!!,1
작은 고추가 맵다라....,1
장동민이 젤 웃긴거 같음ㅋㅋ,1
이런 드라마 많이 만들어 주세요~ 독특하고 신선한 드라마~ 더불어 어떻게 살아야 하는지 일깨워 주는 드라마~ 작가님 다음 작품도 기대합니다^^,1
정말 감동적입니다 우리나라에 이런 훌륭한 목사님이 잇다는게 자랑스럽습니다,1
잭블랙의 고정팬이라면 살짝 실망할지도 모르겠지만 미셸공드리의 팬이라면좋은영화,1
6.5점은 너무 짜다... 7점 이상가야하지않을까... 진짜 재밌게 봄,1
너무좋았다. 감성에 젖게만드는 영화.,1
내인생최고의액션영화,1
볼만합니다^^,1
완전잼나!,1
초등학생때 부터 미친듯이 사랑했던영화. 평점 상상이상으로 낮네... 마지막이 너무나도 찡했어..!,1
유치한 뮤지컬.. 우마서먼의 오키도키때문에 10점준다,1
"너무 인터넷, sns에 빠지기 보다는 지금 내가 살고 있는 현실을 살아야겠다고 다시 한번 느끼게 해준 영화네요. 잘 봤습니다. 영화도 훌륭해요!!",1
긴장감 현실감 죽이네요..영화쫓도못보는새끼들은 평점올리지마라..1점주는새끼들은 사회악이네 사회악 드런새끼들..,1
재밌습니다. 꿀잼 ㅋㅋ,1
재밌고 웃기고 슬프고,1
그냥 시간때우려고 했는데 남자의 감성을 뒤흔드네...일본영화특유의 여운...,1
잠을이룰수없을정도로 감정이입이되면서 마지막엔 나도모르게 눈물이 나올정도로 안타깝고 박신혜와봉태규의연기에 푹빠지게됫다 특히박신혜의 아름다운모습과 명품연기에 푹빠질수밖에없을정도로 신혜의 팬이되어버렸다...,1
굿,1
드라마가 전달해준 메세지가 가슴을 찡하게 합니다. 모처럼 많은 것을 생각하게 해주는 드라마... 잘봤습니다.,1
재밌네요,1
정말 아름다운 드라마이네요 대사하나하나에 공감하며 울고웃으며 첫화부터 쭉 시청해왔어요 이런거안남기는데 드라마퀄리티에비해 흥행이잘안된거같아 아쉬움에 남깁니다 다음에도 아름다운이야기써주세요 작가님! 연기자분들 역할호응도가 대단했습니다! 모두수고하셨어요~,1
"최고의 애니중 하나, 작화,스토리 나물데 없음.",1
파이터클럽 에드워드노튼이랑 브레드피트 를 생각하게 하는 영화임에는 틀림없다,1
당시엔 이만한 재미를 주는 코믹액션이 없었던것 같아요,1
다른 사람 평점 믿지말고 보세요. 절대 후회하지 않아요.,1
구성탄탄하구만. 이해 못하거나 몰입도없는얘들이 흔히 재미없다고하지. 이영화 계기로 엄정화가 연기력이 뛰어나다는걸 느낌. 이제 가수보단 배우인듯,1
"특정 가정의 이야기지만, 보편적인 인간과 가족들에 대한 이야기를 전달하는 오즈 야스지로의 힘",1
"재밌다. 손오공~~~맹도견들처럼 본능을 억제하고 서역 먼길 견마잡이로 나선 손오공의 뒷모습이 한편으론 조금 쓸쓸해보이기도 하지만... 동행하는 친구들도 있고, 암튼 결론은 유쾌하고 재밌다는 거.",1
스물이 다가는 이시간에.,1
공부하기전에 우연히본영화..잠깐10분정도볼려다가시간가는줄 모르고 본영화 배우분들두 이쁘고 고등학생들이보기에 딱인듷ㅎ,1
재밌었음. 추억도 떠오르고,1
빈! 우리에 웃음 거리를 주는 한발작 걸음입니다!,1
잼있드만 뭐가 나오길 바라고 쳐 보니까 재미가 없지 저질들,1
종교 탄생과 본질에 관한 깊은 생각이 위트 속에 녹아있는 수작입니다.,1
진짜대박..,1
느와르 중 탑. 김래원 연기 대박,1
인간이라면 꼭 한 번 봐야하는 영화입니다. 새끼 북극곰의 모습이 아직도 눈에 아른거립니다.. ㅠ,1
"선정적인걸로만 알고 또, 그렇게 (선정적인 걸로) 알려져 있어서 보지 않았던 영화.그러나, 영화를 보는 것과 일부만 보는 것은 완전히 다르다는 것을 느끼게 해준 영화입니다. 차라리, 포스터에 선정적인 것이 다 없거나, 그렇게 선전되지 않았다면....",1
역시나루토,1
사회적 분위기 때문에 마구잡이로 부서지는 파괴씬은 없었지만 그럼에도 전투씬은 정말 최강이였습니다ㅎㅎ 개그도 깨알같고 웃으면서 봤네요 ㅎㅎ,1
충격적이었다..ㄷㄷ 종교에 대한 새로운 고찰!,1
비록 요즘 영화처럼 자극적인 과장은 없지만 황신혜를 향한 안성기의 진심어린 연기에 동정이 가는 배창호감독의 작품성이 엿보이는 영화,1
근래 스타뎀형님 영화중엔 최고..,1
"좋은 영화를 만들어주신 유지태 감독님, 좋은 연기를 보여주신 배우님들 감사합니다!",1
처음에는 무섭고 지루하고 두번째부턴 재밋게봤음,1
"올가 쿠릴렌코,79년생 흡입력있는 매력적인 배우...",1
완전 재미있음 ~,1
"너무아름다운영화 주인공들도 감독도,,",1
오늘 EBS 방송 감동적으로 잘 봤습니다. 유투브에 두 분 활약상 동영상 좀 더 많이 올려주세요.,1
이영화보면서 국회가 오버랩된다. 이건 온국민이 봐야함,1
왜 이렇게 평점이 낮지 생각보다 재밌는데. 배우들이 유명한 사람이 없어서 그런가.. 갠적으로 조진웅씨 진짜 연기 잘하신다...계속 돌려봄,1
야한영화인줄알고봤는데 재밌는영화였네,1
정말시리즈중에짱~마지막에헤어질때눈물이...,1
별10개다 나는 ! 이거 마치 배틀로얄과 쏘우를 합친느낌 ?신의장난일수도있겠지만 재미없다고보는놈들은 일제시대때 일본한테 악감정 과거사에 쩔어있는넘들때문에 평점이이따구네 ㅋㅋㅋㅋ영화도모르는색기들이 단지 일본이라고 까는거보소 지들조상이만약 쪽바리면깜놀,1
드라마 너무 재밌어요ㅠㅠㅠ오늘 방송도 기대!,1
역시 역사적 대서사시가 나는 좋다.,1
"짱짱맨, 한때 밀라에 빠졌다 신비",1
평론가들의 마음은 알수가 없다,1
이게 재밌다고 하는놈들 호구임 >(위에)이런 글쓰는거 보시니까 님 도 봤나본데 욕할꺼면 보질 말아야죠.몰 랐다고 해도 자기만족이 불충분 하다고 해서 남이좋아하는 만화 이렇게 노골적으로욕하는건 좀 아니지 않나요?그렇게 싫 으시면 여기에글을올리지마세,1
코믹할땐코믹하고 화끈할땐화끈하고 반전이있는영화꼭보세요,1
몇몇 작품빼고 쓰레기 한쿡영화만 빨아대니까 영화에 발전도없고 보는 눈들도 낮아지는겨!,1
아무런 사건도 일어나지 않지만 지루하지 않은 묘한 느낌 넘치지도 부족하지도 않은 청춘의 시간을 꽤나 담백하게 담아냈다. 형근과 동환을 비롯 캐릭터들이 다 참 자연스럽게 어우러진다.,1
내생에최고의영화 벌써사십중반인나에게아직도십대때설레임과가슴벅찬환희를안겨준영화 그당시8~9번을봤는데도또보구픈영화 ost도짱,1
짧은시간이지만 몰입해서 잘 봤습니다. 좋은 연기 좋은 작품입니다.,1
죽기전에꼭봐야할영화입니다!!! 모든것이 완벽환 영화,1
어린시절에 봤는데 아직도 기억에 남아있다.,1
10점 하고싶지만 뭔가 공정하지 않은듯해서^^많은 생각이 들게 만드는 영화,1
아주 깨끗한 숫자군.,1
몇번이나 봐도 질리지 않는 고전명작,1
최고네 ~~시리즈 중 최고의 재미,1
재밌다. 몰입함 두번봤음,1
재밌던데 난 ㅋ,1
"긴장감, 몰입도 모두 괜찮았다. 스필버그의 Duel과는 또 다른 재미였음",1
평점이너무낮다 ㅜㅜ 9.1정도는대야한다고생각,1
눈이호강하네여ㅎㅎ,1
재미는 물론이고 화면이 너무 예뻐서 아이가 눈을떼질 못하더라구요. 거기다 교육적으로도 손색없네요~ 추천!,1
완이의 따뜻한 사랑 ..완전설레였음^^고구마 ♡-♡ 벌써.끝ㄴㅏㄷ.ㅏ니...ㅜㅜ,1
친밀함? 영화안에서 가족은 떨어져있다. 하지만 그 안에서 살이 부대끼는 친밀함을느낀다. 이것이 바로 친밀한가족이 아니겠는가.,1
"종횡무진, 눈 뗄 시간조차 주지 않는다.",1
후덜덜..아나킨..어뜨카나,1
우리나라 액션영화의 한단계 진보된 감각을 보여줬다고 확신이 든다 왜 이렇게 가혹한 평가가 내려지는지는 알수 없지만 개인적으로 아저씨보다 더 괜찮게 봤다.,1
"ㅅㅂ 1편 못지않은 개반전,, 진짜 전혀 예상못했음 ㅡㅡ;",1
성룡영화의 절정에 선 유쾌한 액션영화,1
"Hello Houston, this is odyssey, it's good to see you again",1
오랜만에 정말 감동깊게 본 영화예요~ 정말 강추!!,1
와..정말 대단한 영화입니다 대단한 구상의 영화에요 정말 꼭 보시기를 추천드리고 싶네요. 처음부터 끝까지 전혀 지루하지 않고 정말 재미있게 잘봤습니다 보면 알거에요 정말 생각이 기발한 영화입니다,1
첫느낌은예전에양심냉장고와 비슷한거같더라고요 보면서 감정이움찔 해져요 그런대 한가지부탁 드리고싶은게연기자좀보호해주세요 욕이나폭력은 걱정되요 저어릴적에성추행을상가에서모든사람이목격했는데저만증언했었거든요덕분에청소년인저는계속경찰서를왔다갔다해야했죠,1
뻔하지만 보는 내내 행복한 로맨스,1
"3기보단 아니지만, 확실히 재미는 있음",1
좀더많은 사람들이 이영화를 보고 장애인에대한 진정한 배려는무엇인지 알았으면한다,1
제가 도라에몽을 좋아해서요 또보고싶더라요,1
"19t세기 말의 런던을 배경으로 한 가상게임에 참여하는 참신한 소재를 사용했다. 소설 속의 인물 셜록홈즈와 모리아티 교수, 실존했던 살인마 잭 더 리퍼까지 잘 섞어냈다. 명탐정 코난 역대 극장판 1기~16기 중에 가장 완성도 높고 훌륭했던 최고의 명작",1
한국영화에 대놓고 음모 등장해도 되는건가요? 그래서 좋긴 하다만...,1
충분히 훌륭한 영화인데..평점이 왜이래...,1
사운드 트렉 어디서 못구하나요?,1
어쌔신 뺨치는 최민식 스릴러 굿! 진짜 재밌다. 진짜 너무 통쾌하다,1
그래 이게 내가 생각했던 거야,1
군더더기없고 맑고 속시원한 여행이었어요 정말 고마와요,1
누가 이거 자막만들어서 배포좀.. 보고싶음,1
단순한 애로영화가 아님... 투박한 화면에도 뭔가 깊이가 있음... 그런데 한국이 너무 후진국으로 나옴 ㅋㅋ 애로영화 보면서 애로장면 안기다리긴 처음...,1
"강인한 신부님들 위태로이 떨던 몸은, 내 신앙의 부재로 언젠가 내 정신의 현실이 되겠지.",1
완전 재밌어 또 보고 싶어,1
이거 정말 재밌는 영화입니다. 영화 중간중간에 나오는 노래도 괜찮고 내용도 재밌고 좋습니다. 특히 어린이나 애니메이션을 좋아하는 사람들에게 추천합니다.,1
볼만해요,1
최고의 드라마!,1
스파이영화란 이런것...,1
젊은이들 로맨스가 판치는 요즘에 이런영화가 있어줘야함 마음까지 따뜻해져오는 영화,1
점점 몰입하며 편안히 볼 수 있는 영화,1
케이오빠♥완전멋지심♥박규리님 넘넘 부러움♥,1
볼때마다운다...최고..,1
굿,1
여주인공이 더럽게 못생겼지만 영화보는내내 입벌리고 멍하게 보게되었다 아래 말했던것처럼 최고의 떡밥영화다,1
난 꼬맹일때 봐서~!! 정말 쓰러지는줄 아라써!!,1
꼭 볼래요 이런 인생에 도움 많이 되는 마음이 맑아지는 영화좋아요,1
섹스신대작,1
이 영화를 보고난다음 한마디로 설명하자면 뭐라할까... 스피드!! 그래 바로이거여. 제목 잘지었네 잘지었어.,1
자비에돌란 영화중 가장 괜찮았음,1
잔잔한 감동을 줍니다. 오랫동안 여운이 남을것 같습니다. 그리어가슨의 기다림!!,1
가면 소장하고싶다 ㅋㅋㅋ,1
두개의 반전 ㅎㅎ 하나는예측가능햇다,1
드디어 번외편제외 정주행끝 영화보기전에는저런영화를왜보나했지만1탄부터23탄까지다보니왜명작인지알겡다,1
말이 필요없지. 지난번에 EBS에서 녹화하고 계속 돌려보고 있음.ㅋㅋㅋㅋㅋ,1
영화사에서 최고의 엔딩 씬이 아닐까.. 웃기면서 마지막에 울리는 감동...,1
견자단 액션 너무좋음ㅋㅋ,1
처음부터 끝까지 웃기는 영화!~,1
존경합니다.. 너무 슬퍼요ㅠ,1
재밌어 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,1
정말 영상미넘치고 잔잔하고 아름다운영화 간만에 좋은영화봤네요ㅠㅠ,1
정말 문소리씨 너무 좋아 ㅜㅜ,1
다시 한번 보았으면 좋겠습니다. 어린시절에 봤지만 아직도 여운이 남네요,1
우정과 배신에 대한 눈물,1
치즈!!!!!!!!!!!!!!!!!!!!!!!,1
마음에 여유를 가지고 세상을 둘러보는 사람이 되야겠다. 영화 속에서 톰과 제리는 지극히 평범하지만 그 평범함이 남들에게는 얼마나 큰 행복이고 행운인지. 푹 빠져서 본 영화. 좋은 영화다. :),1
이 영화의 주인공은 더락이였다...,1
부분부분 다 좋고 첨엔 김영재님 때문에봤는데 처음받았던느낌만큼좋았던영화,1
진짜나한텐소중한그런영화,1
이거.. 대박임. 진짜..,1
헐 평점 너무 낮다,1
재미다?,1
재밌게 봤어요~,1
ㅋㅋㅋ웃김ㅋㅋㅋ,1
평점 방해ㅋㅋㅋ~~~~,1
다시보고 다시보고 또...,1
심쿵.. 나도저런연애하고싶다,1
캐릭터들이 하나하나 살아있는 드라마. 그중에 절봉이 원탑!! ㅋㅋ 현실은 무거운거 같으면서도 서민들의 얽히고 설킨 모습들이 리얼하다.최고의 드라마중 하나,1
good~~,1
어이구~~이 영화 우리집에 비디오 있는데 ㅎㅎ,1
굿~~!!,1
눈시울이 뜨거워지는 영화.,1
힐링이 필요하면 꼭 보세요,1
나름의 감동도 있고 안타까운 마음에 가슴도 먹먹 배우들의 연기가 good 김수현 최고~,1
멋진 애니네요~~어른이 봐도 재미있었음..,1
막장드라마 난무하는 요즘 보석같이 귀한 드라마... 주인공들간의 얼키는 설정 눈감아 주게 되는 공감가는 드라마임!,1
임청하 누님의 미모도 미모지만 배역 특유의 카리스마와연기력을 볼수있는 영화,1
1편보다 더 스릴있고 재밌게봤어요 ㅜㅜ감동임,1
더할나위 없이 아름다웠던 영화. 처음부터 끝까지 숨죽여 보게 만들었다.,1
내가 봤던 영화중 손에 꼽을 수 있을 정도로 최고,1
감동적이고 따스했던 영화에요..잔잔하면서 가족애 느끼신분은 꼭보세요,1
짱,1
"톰크루즈의 기본재미 보장이라는것을 생각하자 엄연히 다른 장르임에도 첩보물=제임스본, 본드 자연스레 연결지어서 재미를 반감시키는 평론가 싸구려 평은 잊어라 배우와 스토리를 적절하게 잘 배치해 레드의 시원함미스터앤미세스의 통쾌하게 짜여진 이벤트같은 영화",1
이 영화 재미 있었다.,1
dvd로 봤는데 5번이나 또봤어요.이제 갖다줘야함 ㅜㅜ,1
살사라는 장르를 전혀 모르던 시절 충격적인 거리 히피 밴드들의 드럼통 연주 압권이다 당시 비긴어게인을 견줄 수 있는 영화다 마가리타~~~ 요때쌩요 커버 미야~~~,1
"카메론 크로우. 맷 데이먼, 스칼렛 요한슨. 더이상 무슨 말이 필요한가?",1
채플린...이소룡...동급 최강...,1
무엇이 사랑인지 다시 생각하게 만드는 영화.,1
잼있게 봤음..,1
대박 진짜 잘 만든 마성의 영화! 길이길이 남을 예술작이다..,1
이건 정말 깨알 캐스팅과 질퍽하지않은 산뜻한 내용구성이 잘 버무러진 깨알일드!!♥,1
일부러 약간어설픈듯하지만 나름대로 액션은볼만한 영화만드는거 아직도모르네 그런건 그런거대로 재미가있다는걸 알아야지 그리고 미모는 마지막에 언데드뮤턴트되는 쉐린이짱이고 한예슬의어디가닮았다는건지 머리카락만 닮았나브다 ㅎ여튼내점수는3점4점 두인간땜에10점,1
진짜최고다 기적이다 다시봐도 재미있다,1
마지막말이 와닿는다... 술먹고 봐주는게 어디잇냐 그럼술먹고 운전한건 안봐주고 술먹고 애를 저리만든건 봐준다고? 이말듣고 울컥햇다.;;;,1
와... 말이 안나온다,1
나도 재미있던데...,1
아니 개가 주연에다가 프로필사진도있네?ㅋㅋ,1
14년이 지난 지금 호빗3편을 모두 보고 다시 원정대를 보고 있습니다. 와.. 진짜 엄청나게 압축된 줄거리에 다시한번 감동과 재미를 선사하는군요. 사실 그 당시엔 무진장 지루하고 이해안가는 이름과 전쟁 이야기들때문에 힘들었었거든요.ㅋ,1
옥이역 맡은 친구가 제친구네여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
최고의 애니메이션이죠~~,1
폭발하는 파워가 있는 사랑..그러면서도 애틋함이 묻어나는 사랑...,1
가슴찐한 감동 ㅠ,1
숙성된 사랑,1
많은 생각을 하게 되는 영화네요. 양심적으로 착하게 사는게 좋은건지.. 속물이 되는게 이익인지.. 평점이 낮은 건 이해가 안되네요.,1
공기가 밖으로부터 밀어닥치는 장면은 모든 영화를 통틀어도 최고 중 하나,1
내 자신이 싫을 땐 내 주변의 모든 게 싫어져요새로운 것에 더 끌리게 되죠나 자신을 사랑하게 되면 지루한 일상도 새롭게 보이고 멋져 보여요고마워요 날 사랑하는 법을 알려줘서나 자신을 사랑하게 해줘서 정말 고마워요,1
내가 본 영화중 가장 야한 영화!! 엄마들어올까봐 조마조마.. 올여름 최고의 공포였다..,1
허접한 한국영화보다 재미있다,1
좋은작품 잘봤습니다.,1
진짜 짱 진짜 표현 할수없다,1
제목만 들어도 추억돋고 다시 보고싶은 영화,1
잔잔한 감동으로 벅차던 영화,1
주기적으로 계속 재개봉했으면 좋겠다.,1
진짜 걸작이다 이 작품,1
감동적인 영화 ..,1
꿀잼♡♡♡허니잼♡♡♡,1
역시 유오성은 어떤 연기도 잘 소화해내는 멋진 배우다.,1
몇번째 봐도 또 재밌다 .,1
정말 이건 레전드다. 내가 지금까지 본 애니메이션중 최고였다.,1
기묘한 공포가 느껴졌습니다 첼로구멍은 마치 내방에있는게좀무서워졌었습니다,1
"내가 기대했던 이상의 것을 나에게 남겨준 영화.묘하다 이 영화, 이 감정 !",1
쵝오네요 최고 대박영화,1
heros~!!,1
내가 알고잇던 샘 닐 이라는 배우는 2004년 초등학교4학년때 쥬라기공원에 나오는 그랜드박사라는 이미지가 각인되잇엇는데 이 영화로 계기가 완전히 바꼇음 뜬금포로 괴물이되더니 멀쩡한 동료승무원을기절시킨다음에 수술용 칼로 산 체로 배를 가르냐,1
굳,1
재미있었어요 재미많이있었어..최고야!,1
마리오가나온점ㅠ설날이라한국티비서한다는점ㅠ무엇보다내가살던치앙마이를 더그립게해준ㅋ태국서엄청대박났던영화ㅠ난 보는내내 행복했다ㅜ,1
케이블에서보고난뒤 보고또보고3번 까지는괜찬음,1
명작,1
어릴적 추억이 떠오른다.,1
아름다운 사랑이다.ㅠㅠ,1
보고나서펑펑울었던영화..여운이깊게남는예쁜영화였다^^,1
대박,1
"구성은 최신 영화에 비해 뒤쳐지지만 타임슬립과 비슷한 소재를 통해 훈훈한 감정을 느끼게 해준 영화, 하지원의 청순함은 덤으로 ㅋ",1
재밋을것 같은데 - _-a,1
주연들의 연기력이 실감 나내요. 연기를 너무 자연스럽게 잘 하시네요^^,1
ㄱㄱㄱ개좋으뮤ㅠㅠ Yui,1
가벼운 맘으로 재밌게 봤어요~ㅋ,1
잭 니콜슨 연기 최고네요 ㅜㅜ 슬퍼요,1
"아들이랑 보고왔네요, 참 속상한 일입니다, 다시는 이런일이 생길수 없는 세상이 되었으면 합니다.",1
"t사실 3편부터는 말이 안되는게, 3편에서 과거(55년)에 묶이게된 마티가 당시의 젊은 브라운박사에게 다시 찾아가서 자초지종을 설명하는 순간부터 미래가 바뀌어서 미래에서 같이왔던 박사가 번개맞고 서부시대로 사라질 일도 없어져야함. 그래도 명작!",1
"3개 시리즈 중에서 첫번째 작품 액션 스토리, 빠질게 없음 홍콩 명작 고전 영화",1
영상효과는 정신없을수 있음.나도처음엔 뭐지 했는데 덴젤워싱턴의 연기와 다코타패닝의역할이 참 잘 어우러진거같다.특히 수영장 우승 장면은 뭐라고 울컥한건지..ㅠㅠ마지막장면은 왕대박 눈물 ㅠ 또봐야지~,1
ㅎㅎ,1
어머니의 사랑에 대해 또한번 감사하게 만들었던 영화,1
내가 이래서 엑스파일을 좋아한다 결말도 역시 미스테리인..,1
근데 다시보구 싶은데 어디서 보죠,1
이명박은 대한민국 최악의 대통령이다,1
진짜 감동먹었음 ㅋㅋㅋㅋ,1
원작 이상으로 좋았다. 나도 제발 바보가 아니길.,1
재밌게 봤다,1
다음편이 너무너무 기다려지는 드라마임!,1
비주얼만 놓고보면...,1
어떤 상상을 하였는가..?? 별다른 가감없이 선택했다면 충분히 만족할 수 있엇으리라 본다 나름 재미있었고 그래서 즐거웠고 간만에 웃으며 엔딩을 봤구만..^^ 그래서 결론은 10점!^^/,1
끝나고 아름다운 피아노음악과 함께 스크린도어가 올라갈때 내가 주인공이 된 마냥 너무 행복해서 울컥하더라..중간중간에 보여줬던 장엄한 자연은 얼마나 아름다웠던지..다시보고 또 보고싶은영화다. 엘리자베스와 다이시의 서로를 향한 눈빛은 잊을수없을거같,1
재밋당 ㅎㅎㅎ연기 모두 잘함!!!!,1
오랜만에 신나게 웃을수 있었네요.티프에서 다운받아서 봤는데 섹시코미디 좋아하는 분들에게 추천합니다,1
탁 트이고 시원하다...무작정 짐싸들고 바다로 가고 싶은 기분.,1
"원피스는 역쉬 쵝오!!!!단, 대장급이라더니 키자루 한테 너무 딸리더라;;...",1
독특한 결말.. 그러나 맘에 들었다..,1
그녀를 어떻게 찾죠? 찾기쉬울거요.당신옆에 있으니..이 장면에서 개소름,1
새벽에 보는데 개꿀잼 청불로 바까야할듯.. 이런 영화 너무좋다,1
정말 재밌더라 솔직담백에 쓰러진다,1
멜로 영화의 레전드아이가내4살때 핸기네 ㅎㅎ 남자가 보도 쥐기네 ㅎㅎ 노래가 양끗하네,1
재미있게 잘 보았습니다. 상업영화와는 다른 풋풋하고 진솔한 내용이 좋았네요. 배우들의 대사와 연기에 깨알같은 웃음이 터지지만 배경의 내면에는 치열하면서도 홀로서기 힘든 젊은이들의 현실을 그리고 있어 웃지만 마냥 웃을 수 없더군요. 모두들 힘내세요~,1
검은색 안개속에 갇혀있던 나에게 한낯 희망의 빛줄기를 준 영화,1
아마4번이상은 볼정도로 이 영화를 정말 좋아했었다 어딘가에 잘 숨어서 행복하기를..,1
후후훗~,1
좋은 영화 였다 나는 이런영화를 원했어,1
좋아요 배우분들의 열연이 감사합니다,1
모든걸 갖춘 영화,1
절대 잊지 말아야할역사,1
"처절한 액션 드라마,마지막 유덕화의 자살신은 백미다.",1
"전혀 기대하고 보지 않아서인지 별 10개도 아깝지 않은 정말 재미있었던 액션영화, 진짜 오랜만에 아니지, 난생 처음으로 심장 쫄깃해지는 재미있는 액션 영화를 봤다",1
독립영화가 이렇게 재미있는지 몰랐습니다 정말 인상깊게 봤구요 넘 현실적이여서 그런지 여운도 오래 남고 배우들 연기도 좋게 잘봤습니다 이런 영화들이 많아졌으면 하는 바람입니다,1
따뜻한 영화네요. 실제 제 상황이랑 비슷해서 눈물이..이 영화의 행복한 결말이 정말 저한텐 위로가되고 힘이되네요. 감사합니다.,1
나름 흥미롭다 뻔한 공식이지만 이 맛이 호렄ㅋㅋ,1
시즌2만 기다릴 뿐,1
저는 영훤히 용오빠 팬!! 이신 쟈응!! 멋있었어요!! 신혜언니두 홧팅!!,1
Tv에서 봄.욕망과 본성... 좋음,1
난좋은데?,1
재미있게 봤는데 마지막 주인공 죽는 장면이 운치가 없다.,1
액션이 마음에 듭니다.,1
스티븐 호킹이 직접 더빙한것도있엌ㅋㅋ 맙소사ㅋㅋㅋㅋㅋ,1
괜춘해여 재밌고 훈훈하고 ㅎ,1
드라마 보고나서 봤는데 재미나네요.ㅋ 추천합니다. ^^,1
고독. 고독. 고독.,1
현재진행형 레전드 프로그램,1
걍 개 꼴때림ㅋㅋㅋ마지막 일본 특유 감동 강박증은 아쉽,1
▶◀ 삼가 고인의 명복을 빕니다.,1
처음에는 별로라고생가했는데 볼수록 노래에 빠져드네요ㅠㅠ,1
아마도 잊지 못할 드라마,1
천사의 숨소리! 최고의 작품이네요 마지막 그 감동은 잊을수 없어요 쵝오!,1
독특한 소재로 한국 사람들의 문제점을 직접적으로 집어낸 영화!!!,1
"""이 영화를 본후.. 조난실의 """"개여울""""은 내 폰의 벨소리가 되었다.. 몇년이 지난 지금까지도 가슴에 아련히 맺혀있는모던보이..""",1
재밌네요~일단 조금더 지켜봐야겠습니다만 6회에서 어찌될지 ㅎㅎ,1
명작입니다. 기본정보에 있는 코미디라는 단어는 빼고 싶은 심정입니다.,1
매력적이고 유쾌한 영화.,1
ㅋㅋㅋㅋㅋ마지막에쩔름,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀엽닥,1
이정도면 목적에 잘 맞는 영화아닌가?,1
유쾌하고 잼있는 퀴어영화,1
배우들도 다좋고 줄거리도 짱짱,1
불멸의 컬트 명작...어떠한 수식어도 아깝지 않다..최고!,1
오늘 주말의명화 본사람들이 있네...헐리우드 영화였으면 안죽었을텐데...,1
이걸지금보다니..와...,1
아진짜재밌게잘보고있었는데하이라이트부분에서끊겼닭!!그나저나진짜재밌어요이걸왜이제봤지?휴그랜트아저씨는어떤영화에서나여심을울리는매력이있네용.짱잼잼잼있어요 *-*,1
"사실 난 포켓몬받는것보다 이베땅보려고 영화봤다.이베땅 , 귀여웠습니다.",1
이거 보다가 소름이 쫘악 돋았음....모자이크 되었는 데도 너무 무섭고 스토리 엔딩 자체도 너무 무섭다.,1
내 평생 하나의 영화를 꼽는다면.. 이 영화,1
내 유년시절의 아름다웠던 추억을 떠올리게 해준영화...,1
괜찮은 영화입니다. 이런 좋은 영화 만드시는 분들이 계속 영화 만드실수 있도록 많은 사람들이 극장가서 봤으면 좋겠어요.,1
영화는 억지스러워도 아버지의 모습에 눈물이 난다,1
처키 대단해요~,1
김현주의 싸이코패스 조귀인 연기는 히스레저의 조커연기에 버금갈 만하다.,1
좋아 상술최고..아니 선거술 최고...,1
흐흐흐 재미있음...,1
잼 있음...,1
내가 유치원때 100은 더 본 걸작,1
영화는 영화대로봐야지 뭔사회그런걸 따지고앉아있노. 장르의작품성으로따지자면 이점수주고싶다.여러공포영화를즐겨봤지만 더럽고 통쾌하고 이렇게 충격을준영화는없는듯ㄷㄷ;,1
인어공주의 사랑이야기가 신선하고 흥미로웠다.,1
