,index,comment_origin,label
972,17692,평점이 이해안될정도로 간만에 정말 재밌게본 전쟁영화였네요. 일단보시오~ ㅎㅎ,1
973,8919,험난한 상황을 잘 이겨낸(?) 아줌마..정말 귀엽군..ㅋ,1
974,24782,조이진씨 너무 담백하네요 재발견 감사,1
975,6419,너무재밌었다......,1
976,20535,최고다 그냥..!!!,1
977,14813,평점 왜 이렇게 낮죠? 잼있는데...,1
978,13226,미생과 또 다른 현실사회..답답하고 화가나지만 공감 10000%,1
979,18046,박현성 이분 진짜 완전 멋있습니다..대단.. 영화도 짠하고 눈물 나와요..꼭 보세요!!,1
980,11453,"음악, 서예, 검술 그리고 대의, 꾸며낸 이야기는 인간의 탐욕과 질투를 이야기 하기도 ..",1
981,23053,사이비목사 신도들은 많고 진실한 목사 설교는 듣기 싫어한다,1
982,22563,재미있어요!!!,1
983,24724,전설의 주먹 배우들은 격투기의 격자도 모르는데 이 영화는 진짜 현실감있게 종합격투기를 잘 그려낸 영화,1
984,16877,너무 감동적이에요 ㅜ...,1
985,15636,또 볼 겁니다. 최고였어요.,1
986,17673,힙합과 발레 정말 잘 어울리더라. 이 영화 나온 후로 자주 챙겨볼 정도로 넘 좋다.,1
987,20583,ㅋㅋㅋ 난 이런 종류 재밌다.,1
988,2626,"모든권력은 대한민국 국민으로부터나온다.라고헌법 1조에 명시되있는데, 직무유기에다가 국민의 기본권을 무참하게 짋밟아버린 대사관사람을좌천만가지고 될일인가?아니 이게말이되나?국민이있으니깐 권력이있는건데 이런 자만과오만에 찌들은사람들ㅡㅡ",1
989,12958,현대전쟁 영화의 기점이자 최고의 명작,1
990,18272,보는 동안 눈물만 글썽인...,1
991,2288,요세는 이런 소름끼치는 시트콤못만드는가?? 하긴 뭐 만들어봤자 아이돌뇬놈들이나 우루루 나오겠지!,1
992,27387,처음으로 평점주는 영화.. 막 울면서 봤네 꺼이꺼이,1
993,10949,북극은 지금 우리들때문에 눈물도 말라가는 거 같넹..ㅠㅠ,1
994,23704,배우들의 실감나는 연기에 그냥 빨려든다.,1
995,4286,이영화가 재미없다면 앞으로 더이상 액션영화는 보지말기를..,1
996,20643,굳,1
997,17825,하하 연기 잘한다,1
998,851,유지태 너무 멌있다,1
999,3385,폭력과 살인이 일상이고 양심에 위배되는 행위가 아닌 세계,1
1000,53512,이야기를 꼬아놓고기만 하고 풀지를 않았다.,0
1001,57827,완전답답한영화임ㅋㅋ지혼자무서운상황만들고 괜히분위기거지같이만들고 여자발연기,0
1002,33009,분명내가이걸 TV에서본기억이..,0
1003,51547,생각만큼 별로다..흑인꼬마는 귀여웟다,0
1004,38198,원오브어카인드 원오브어카인드,0
1005,46601,왠지 ......짜증나서 못보겠음 ..여자주인공 정말 싫었음,0
1006,36922,정말 이 영화 평점이 이 정도라는 건 말도 안된다. 이름 날리지 못 한 감독의 작품들도 이것보다 뛰어난 작품 수두룩 하다. 겉멋만 든 영화.,0
1007,36943,"미얀하지만. 스토리를 상황극으로 만든거 같다 , 또하나의 단점은 억지로 웃길려는거와 , 지루함",0
1008,50431,완벽유치! 긴장감 제로! 역겨운 장면들만 삽입하면 다 공포영화?,0
1009,57552,내가 아는 최악의 영화. 내가 아는 최강의 주인공. 트랜스포머vs수여도 수의 압승일듯,0
1010,31931,월드스타같은 소리하네 ㅋㅋㅋㅋ,0
1011,54218,"내용도 없고,,,액션도 막장,,,돈 아깝습니다.(평점 0점이 않되서 1점줌)",0
1012,44982,"딱 한마디면 된다. 총체적 난국.시작부터 배우들 연기에 실망하고, 뭐에 힘줘야할지 모르는 감독의 연출력에 실망하고, 특이한 소재 못살리는 시나리오에 실망하고, 심지어 음악까지 실망한다.이걸 끝까지 본 자신에게까지 실망하게 될지도...",0
1013,47682,A급으로 시작해서 B급으로 끝나는 영화.,0
1014,56063,몽골 단편영화..-_-,0
1015,31653,타임슬립 드라마의 최고봉은 역시 인현왕후의 남자구나! 닥터진은 거기에 비할 바가 못되는...,0
1016,32427,"여러분,모두 낚인 겁니다.이건 극장판이 아니라 일본 tv에서 방송된 스페셜본입니다.그러니 극장판보다는 질이 떨어지고 재미가 없는게 당연할듯.",0
1017,35851,정말 제목 그대로 창피해...,0
1018,39911,사랑하는 사람보다 자신을 사랑해주는 사람에게 가버린 여인?? 결말이 이상해,0
1019,50668,말도 안되는 순위 발표 후 비아이랑 바비 음원 돈내고 받안습니다. 꾸준히 들을만해서....,0
1020,31893,여자납치해서 뽀뽀할라다가 애엄마에게 죽임당하는 영화,0
1021,36341,뒤로 갈수록 낚였다는 생각이;,0
1022,58850,미안한데 사투리빼고는 재미있는게 거의 없었어,0
1023,44231,시청률 10% 정도 나왔으면,0
1024,35432,"살다살다 이렇게 헛웃음만 나오고 긴장감 없는 영화는,,1편을 3번 봤고 재밌게 봤었는데 이건뭐,,? 더이상 왜 rec인지도 모를 제목과 흐지부지하게 진행되는 스토리 정말 짜증나는 엑스트라들 말투 그리고 호구같은 연구원들 한가지 장점은 여주가 이쁘다",0
1025,33291,소피마르소의아름다움..그러나뒷끝으로갈수록 지루하고이해하기힘든작품,0
1026,35404,아나장난하나. 아담샌들러완전실망,0
1027,39044,이놈에 한쿡영화는 조폭 형사 빼면 뭐 할게없지?,0
1028,40295,3류 80년대 영화보다 나온듯한... 조명없는 어두운곳에서 찍은듯,0
1029,34468,슬픔의 눈물이 요구되는 장면에서 하품의 눈물을 뽑다.,0
1030,59176,역시 시청률에는 막장 드라마가 최고. 드리마 시청률 1위 왕가네 식구들 2위 사랑은 노래를 타고,0
1031,50845,뭔가 해보려고 하긴 했던거 같은데 처음부터 끝까지 대충대충.,0
1032,42730,"그럼 나꼼수, 광우병pd수첩이 정론지인가요?",0
1033,48247,120억의 결과물 맞나?,0
1034,37731,재미없다. 그냥 그래픽 안좋아요.,0
1035,33949,"진.부.한.스.타.일.. 케서방이 빚더미 위에 올랐다던데, 그래서 다작하는 거였나?",0
1036,37092,역겹고 구역질 나는 영화,0
1037,34812,수준이 낮아도 엄청 낮은 영화 이 감독 영화 안본다,0
1038,36502,"▷우린 영화를 보러간 거지, 뉴스를 보러 간게 아니란 말야! ▷담고있는 내용이 아무리 좋아도 포장이 엉망일때 나오는 결과물! ▷웬만한 TV다큐만도 못한 다큐!",0
1039,57759,남자 둘다 똑같은 인간이네..,0
1040,42687,이게 영화야? 비키니 때문에 끝까지 봣다. 잘만드는게 야동뿐이지?,0
1041,43934,솔직히 이 정도 평점은 심한디ㅋㅋ,0
1042,43157,오랫만에 영화보며 즐거웠고 주인공 이발 좀 했으면 한다.,0
1043,54235,이영화 찾아다닌 내가 한심스럽다..,0
1044,31585,지루하도다!!지루하도다!!,0
1045,57941,대망작입니다진짜토할뻔했습니다,0
1046,43847,유치한 설정에 이연걸의 액션까지 빛이 바랜다,0
1047,47312,매니아에겐 좋은 영화/나에게는 지루하고 산만한영화,0
1048,37014,아무리 영화라지만 정서상으로나 말도안되는 스토리네,0
1049,34216,두번째 평점이나까 1점 드릴꺠,0
1050,41457,재미없어,0
1051,30867,아무리 폭격기를 그래픽으로 개떡칠 했다고 하지만 폭격기가 한번 뜰 때 마다 수백대는 되는 거 같다! 좀 적당히 해라!,0
1052,54262,스타댐 자꾸 이러면 세이프 ㄴㄴ 아웃ㅇㅇ,0
1053,43528,재밌긴 재밌는데 여주인공 너무 사기인듯...,0
1054,56741,"역사얘기보다 영화배우, 감독들들에게 더 관심이 간다",0
1055,44371,이딴것도 드라마라고.. 아휴,0
1056,36213,걍..,0
1057,45630,이건 영화가 아니겠지?,0
1058,50731,시간도 아까운 초허접 영화 정말 보는 내내 고문이었다 음악도 졸라짜증난다,0
1059,40984,신격화된 플라톤주의를 동양적 모호함으로 탈색한 영화. 재미없는 뷰티플마인드 버전,0
1060,50182,막장?대체 자식이랑 가족은 있는 인간들이 만드는지그냥 미혼모면 좋은사람 나타나고? 가족이든 말든 끌리면 결혼? 자극적인게 그리 궁한건지ㅠ스토리 정화운동 이라도?,0
1061,58268,"ㅋㅋㅋ 아무리 구라를 치는 영화라지만, 이건 머 밑도 끝도 없음,, 그럴만한 상황설정도 없이 다짜고짜 결혼하겠다고 난리,, 이 무슨 개판인가",0
1062,56417,정말 실망이 많은 영화 그냥 분위기만 어둡게 할 뿐 뭔가 특별한 비밀이나 반전은 전혀없다.,0
1063,55047,영상미 같은 소리하고 있네 영상기법땜에 눈알 아픔..정신없고 산만하기만 하고 내용이 뭐 글케 재밌는 것도 아닌 뻔한 내용 뭐보고 명작이라 하는지 모르겠다. 액션도 하나도 없고 뭘 보고 진리다 뭐다 하는지 참..,0
1064,51713,기덕의 쓰레기 시리즈. 이런 쓰레기에 상까지 준 놈들도 같이 쓰레기.,0
1065,41639,이런 영화만드는거야 자유지만 관객으로서 정말 수난이다.,0
1066,31765,송선의님은 알바인가?,0
1067,45021,개연성도 없고 설득력도 없어요. 싸이코와 두뇌게임하는줄 알았는데 너무 실망이에요. 영화 내내 답답하거나 오글거리거나 둘중 하나네요.,0
1068,49487,유치하고 재미없음 이게 왜 평점이 이렇게 높냐,0
1069,58226,남친을조심하라 ㅋ 대략어이없어,0
1070,57877,"짝퉁매그놀리아, 어느하나 애정가는캐릭터도없고 지루하다.",0
1071,30978,알맹이는 고사하고 껍데기도 알차지 못했다.,0
1072,36859,"배끼기 좋아하는 짱개들이 메트릭스, 영웅, 300등 많은 장면을 배꼈지만 지루하다",0
1073,47376,좀끝내라 앵간히끌고가야지1점주기도아깝다 ㅡㅡ,0
1074,35250,짝퉁을 영화관에서..,0
1075,39397,괜찮게 보았어요... 다소 시끄러운 건 좀...,0
1076,58772,아 재미없다.. 여기저기 짜집기에 시나리오도 어설퍼..,0
1077,34855,성인영화도 아니다... 스릴러물 비슷하게 좀 만들러보려고 한 그냥 3류 영화,0
1078,44242,"졸작임,1편에서는 검무랑 다양한무공이 멋있는데 2편은 바늘쇼랑 손쓰는 무공정도?",0
1079,53346,35년쯤전에 이거보고 왜 울었는지 지금보니 이해불가,0
1080,51957,평론가의 의견에 전적으로 동감하는 영화 중 하나,0
1081,40029,보다가 잠든 영화ㅡㅡ; 저랑 안맞습니다,0
1082,37172,티모충 ㅋㅋㅋ,0
1083,46708,다행이다.다운 받아 봐서 ...이래서 어둠의 경로는 어느정도 살려놔야 해.그래야 영화관에서 쓸데없는 돈 날리고 시간 날릴 일 안생기지..,0
1084,57045,에밀리반캠프 발연기때문에 싫어연기 너무 못함,0
1085,35284,"김민종, 이경영 조합은 최악. 김민종은 진짜 영화와 인연이 없는 듯",0
1086,40711,내 동생은...,0
1087,55937,연기 정말 못한다.... 오래된 인력거에 반에 반에 반도 못따라온다... 이성규감독 마지막 작품 너무 아쉽네 ㅜㅜ 뭐 이러냐 연기때문에 다 말아먹엇다. 다큐맨터리 연출은 뛰어나지만... 영화연출은 정말 아니다 케스팅도 아니고,0
1088,35785,진짜 재미없을정도로 못만들었다 캐릭터들은 이해가안갈정도로 비현실적이며 애들소설에나나올설정...실소가나온다 ㅋㅋ섹스앤더시티보다 이걸 보면얼마나 덜떨어지는지 잘알듯..배우들이 아까울정도,0
1089,38385,"아나,,,프랑스 영화...ㅠㅠ",0
1090,50883,예전엔 이런 것들에도 재미를 느꼈었구나.,0
1091,52045,그냥 어이가 없네...,0
1092,39946,일본자금으로 인해 일본을 위한 짜증유발영화.,0
1093,40193,이건뭐 그저 안습,0
1094,43642,오페라보다재미없다좀더현실감있게하려고한건알겠는데그냥러브포션등장하는게더재밌어,0
1095,45158,"이병헌이 문제가 아니다. 총체적 난국이다. 영상을 예쁘게 꾸미는 데만 급급하고, 내용, 연출, 대사 등 나머지는 모두 엉망인데다 유치하다. 마치 HD로 리마스터링된 옛날 B급 무협영화를 보는 기분이었다.",0
1096,38526,이건 정말 아니라고 단호히 말할 수 있다,0
1097,59993,내용없고 억지감동킬링타임용으로도 보는시간이아깝다,0
1098,39183,감독의 뇌가 날라갔나보다....,0
1099,31803,내가 미쳤지...올레티비로 4000원결제해서 지금 보고있는데 최시원나오길래 한국영화인줄알았다가 낚였네..낚였어..내가 최시원팬이지만 이 영화는 보지마셈..저같이 돈주고는 저얼대 보지마세요...아..울고싶다...,0
1100,41302,잘나가다가 마지막에 아쉬웠던 영화,0
1101,45109,"앞으로 더이상 관객을 우롱하지 마라.이게 무간도4면,내가 니 애비다-다스 베이더.",0
1102,47837,변혁 감독의 색다른 멜로 허나 결과는 실망적,0
1103,30137,"""내용,볼것없는 액션분위기 조성영화..이런시련을 겪은후 """"뚝방전설""""이 탄생했다""",0
1104,57056,긴장감은 없고 전개는 부자연스럽다,0
1105,55384,"망한 작품에는 다 이유가 있다는 것이 이 바닥의 정설.혹시나했는데,역시나 맞는말...",0
1106,33458,박평식이 6점줘서 혹시나 했다... 결국 아무것도 하지 않았으면 아무일도 안 일어났을 영화,0
1107,58237,아이마스 만세,0
1108,51778,"머 신시티하고 비슷하다길래, 봤는대, 이건 머 어설픈 멋부리기용 영화, 무엇보다, 일본애들이 나오면 영화의 질이 떨어지는듯 한. 2.5류영화",0
1109,58786,헬기는? 헬기는? 헬기는? 헬기는? 헬기는? 헬기는?,0
1110,30763,전기 영화가 재밌는 경우가 손에 꼽긴하지만.. 정말 심하다.,0
1111,31222,너무너무졸려요ㅠㅠㅠ,0
1112,55922,뭐지유승준인가?ㅎ,0
1113,52680,재미있고 없고를 떠나서... 이건 불쾌감주는 영화던데... 관객모독,0
1114,56143,"시대를 역행하는 액션신인 거 같네요. 80년대 취권이 유행할 때의 영상을 보는 듯한 느낌이에요. 이건 다른 말이 필요 없네요. 재미가 하나도 없네요. 시간 아까워요. 물론 결투에서 중요한 걸 전달하려고 한 건 알겠는데, 눈이 너무 심심해서 별로예요.",0
1115,53825,마이너스 만개의 별을 ...시간만 늘리는 발연기들 이제~~~ 그만~~~,0
1116,53563,전형적인 미국식 코미디,0
1117,33868,단순히 제작비 문제만은 아닐거야,0
1118,35557,그냥 미친영화 재밌을줄알고봤는데 여자애가 영화내내 퍽퍽퍽 거리고 살인마는그냥 계속죽이기나하고 진짜 OOO기영화.... 여자가진짜미친거같음...퍽이이영화의모든걸다설명해줌,0
1119,53023,"셀마 헤이엑의,오른쪽 가슴에,2점...셀마 헤이엑의,왼쪽 가슴에,2점...합쳐서,평점4점.너무 많이 쳐줬나?후회되네~(웃음)그렇다고,무조건 후려쳐서 더 깎을수도 없고...",0
1120,34711,뭐 내용도 없고 소설 속에서나 가능하고 배우들 엿멕이는 쓰레기 영화 그 이상 그 이하도 아니다. 아! 내가 이걸 왜 과거에 돈 주고 봤는지... ─.─,0
1121,35753,childish ...,0
1122,34338,끝까지...봤다....,0
1123,52302,제목만 웃긴듯..,0
1124,38496,진심 내가 여태껏 본 영화가 매우 많은데도 불구하고 이런 재미 감동 유익 교훈 어떠한 것도 없이 그냥 쓰레기 같은 영화는 처음본다 그냥 대통령도 일상 우리들과 다름이 없음을 보여주는 영화같은데 진심 와 닿지를 않는다 말이 안되니깐..,0
1125,37023,"학원물, 로맨스물, 우정물 다 때려 넣었지만 이렇다할 이야기의 재미도 찾지 못했고 전투씬에 몰입이 되는 것도 아니다.",0
1126,54019,흠....좀 심한데;;;,0
1127,52856,2편 캐스팅 연기..연출 캐안습 뭘찍는지 모르고 대사만...쯧쯧 1~3편은 볼만,0
1128,53923,야 이거 좀 완결좀 보여줘바 씨발,0
1129,53326,"가이드의 틀에 박힌, 호프만의 런던 나들이.",0
1130,49281,..,0
1131,50514,도대체 무슨. 이게 공포영화?? 여주인공만 바꿔서 애로물 정도의 내용으로 만들 수 있지 않을까 싶다.,0
1132,50981,보라는 사람이 이해 안 가네요,0
1133,30726,명작을 연이어 내놓음과 동시에 이제 자신의 명작을 뛰어넘지 못해 한없이 추락해가는걸 우린 느낄수있다,0
1134,49231,평점에 속지 마세요....첨부터 지루해서 죽는줄....뭐가 재밌단건지...,0
1135,41801,완전 재미없음,0
1136,56899,내가 정말 영화 사람들이 재미없다고 하는것도 재밌다고 느끼는 편인데 사상최악,0
1137,53161,tv돌리다 나와서 잠깐 보는데 정우성이 1000:1로 싸우는 장면 1000명이면 뭐해 바람만 불어도 부서지는 헛개비..,0
1138,35482,문도.아리??? 노린건가??,0
1139,54048,직업에 귀천은 있다.,0
1140,56511,시간아까워... 우뢰매다 진짜,0
1141,54697,"공원에서 죽치다가 개 끄는 미녀 건졌네, 아유 로만 폴란스키는 왜 나와",0
1142,44226,그의 죽음은 오직 이 영화 관계자들에게만 호재,0
1143,42000,별로 재밌지도 않고 마누라는 여잔 끝날때까지 쨍쨍거리고 목소리듣다가 돌아버릴것같다는...카메론디아즈 영화선택이 참 별로인거 같네여 마스크이후로 기억남는 영화가 없으니...,0
1144,48580,변죽만 울리다 말았네.,0
1145,44199,제시카 알바언니 보려고 봤더니언니는 그닥 나오지 않고 제시카 알바는 정말 예쁘다.,0
1146,41406,이렇게 웃기는 공포도 없을듯,0
1147,44962,재미가없네..,0
1148,55502,이거 보느니 원피스 보는게 나을 듯 싶네요. 애니도 너무 옛날꺼입니다. 토이스토리 1 보다도 못한 애니입니다. 그만큼 요즘 추세에 맞는 그림체가 아니라 오래된 그림체 입니다. 내용도 대화도 다 부자연스럽고 따분합니다.,0
1149,56087,????/?이게 감동적이라고??이거 보는데 시간 아까웟어요ㅜㅜ,0
1150,32238,흠.... 요즘엔 성기노출은 별거아님... 다만 재미가 문제지...,0
1151,57209,또 납치됨ㅋㅋ 납치드라마야 뭐야,0
1152,58228,이송희일 : 관심받고싶어서 디워까댄거에요 죄송해요 ㅠㅠ,0
1153,42551,한번봐서그럴지모르는데전정말재미없고느낀점도없는영화입니다,0
1154,38271,다음편이 기대가 안됩니다.,0
1155,40911,쓰레기열자이상작성.,0
1156,34803,시작에서 끝까지 한데 썩이지 못했다.,0
1157,47431,초딩이 보는영화 이연걸이 아깝다,0
1158,34611,재미없음,0
1159,30842,왜이렇게 높아 4점도 아까운데 네티즌을 위해 깍는다,0
1160,55070,이거 재미없어요 ..;;,0
1161,59331,저 훌륭한 배우들로 쓰레기를 만드는 재주.,0
1162,42266,김치워리워보다 나으면 됬지 뭐...,0
1163,50798,이건 좀 아님;;;,0
1164,52746,쓰레기OO 이것도 영화라고 ...내돈나놔! 액션 그따구로 할꺼면 액션없는 에로영화나 만들어라 진짜돈아깝다 뮤직비디오 만들면 잘하겠는데...직업전향 좀 해야할듯...ㅉㅉ,0
1165,51034,인터넷 소설의 영화화의 한계 전반부에 유치한 코메디를 쓰다 후반부에 진지함이라니,0
1166,34160,육상효 할말이없다 할말이..구국강철대오감독 누굴까했는데 역시 당신이였군 내가스마트폰으로 찍어도 거짓말안하고 육상효보다는잘만들겠네,0
1167,43362,이딴 영화가 평점이8점을 넘을려고 하다니 ㅉㅉ,0
1168,47699,...,0
1169,30936,이거 나올때 친구랑pmp로 같이봤는데 30분정도보고 삭제..,0
1170,56872,시간낭비..스릴..뭔스릴이야이게 ..ㅋㅋㅋ완전쓔1레기,0
1171,36765,김치드라마의 클라스 자체가 좆망수준,0
1172,45778,개성 넘치나 메시지가 모호하고 때론 위험하며 정상인의 관점에서는 상식밖의 영화,0
1173,32109,별로,0
1174,57213,1점짜리 영화를 아담샌들러가 2점으로 만들어줬다,0
1175,59763,이종수만 신난 영화,0
1176,47891,'짐승의 끝'이 아니라 이 영화를 만든 감독이 '감독질의 끝'이란 제목이 더 어울릴 듯..이런 영화를 자신있게 쓰레기라 말할 수 있다. 감독 대가리에 뭐가 들었을까?보는 내내 멘탈이 나가서 미쳐버리는 줄 알았다. 감독 자기자신은 이것도 예술,0
1177,50859,"이프로그램 완전 팬입니다. 한번도 빼지않고 본방사수했습니다. 소시가 마스터로 나오는것도 나름 괜찮았습니다.그런데 효연, 오늘 생방에, 것도 마스터미션인데 세상에 껌을 씹고 있다니요. 참가자들의 떨림과 시청자를 생각한다면 그건 아니라고 봅니다.",0
1178,38020,터미네이터 존코너의 어릴적 그 미소년이 라비로 역변한 사실이 더 충격적이다,0
1179,31745,보는내내 빡쳤던영화ㅏ,0
1180,35429,"형편없음,돈 아까움",0
1181,33543,성괴들이라 몰입이 안된다 으윽,0
1182,33711,재미없음ㅋㅋ 어린애들이보면 좋아하겠다,0
1183,36197,징글징글하다. . .한국사회에서 갖은 혜택은 다 받고 사는 다문화가정이 피해자 코스프레하고 온갖 불이익당하고 불쌍하게 사는것처럼 묘사해놓고 동정심 강제로 요구하는 나쁜영화다.,0
1184,52876,당시에도 식상했던 엔딩,0
1185,32216,너무질질끌고결국막장드라마로가는게질리게만드네요,0
1186,51141,다중인격 다소 식상하지만 여전히 매력적인 소재의 영화. 비슷한 소재의 영화들에 비해 다소 임팩트가 약함.,0
1187,44084,약간 쇼킹한 종교영화...,0
1188,31679,생동감을 다잃어버린 짜집기,0
1189,58905,말로 웃기는게 대부분 같은데 프랑스영화라서 -_- 자막으로 나와서 별루 였음,0
1190,45817,고소영의 짜증과 이성재의 인고,0
1191,42942,너무나무 재미가업세요,0
1192,32377,평점만 먼저 봤는데 영화는 도저히 못보겠다,0
1193,43525,뭘 얼마나 알아야 이 영화에서 심오함을 느끼고 감동을 받을까요.. 같이 보자고 데려간 친구에게 죽도록 사죄했던 영화,0
1194,50391,"진짜 정신없게 재미없던데.. 꿈보다 해몽이여,,",0
1195,49517,ㅋㅋㅋㅋㅋㅋㅋㅋ이게왜 8.69점이나 될까??,0
1196,44367,2005년도에 상영된 폭풍우 치는 밤에의 감동에 못 미친다는 게 한계.차라리 2005년작을 재상영하는 게 기존팬들한테는 더 좋았을듯.,0
1197,30750,내가 최근에 한 미친짓은 이영화를 본것이다..,0
1198,47066,이게 뭐야 닭살스럽고 유치함,0
1199,45677,뜬구름 잡는.. 지겨웠다.,0
1200,45647,한국 정서랑은 안 맞네요;;,0
1201,35909,ㅜㅜ 평점 1점 줄끄닷 그러왜 날 울려 ㅠㅠ 샹,0
1202,34325,문제는 한효주...그냥 유명해서 좀 끼워준 듯 하네요. 배우로서 역할의 이해와 공부가 전혀 없어요. 그냥 시간 돼서 촬영 나온 느낌.,0
1203,31453,노잼노잼.ㅠㅠ으ㅠㅠ,0
1204,45295,별 반갑지 않은 감독의 시끌벌쩍,0
1205,55758,옛날에 나왔으니까 망정이지 지금 나왔으면...어휴...,0
1206,52091,4년만에 돌아온 지아이조~ 나름 볼만한 거리가 1보다 낫다..이병헌도 헐리웃 몇개찍다보니 이제 얼굴에 긴장도좀 풀렸네..,0
1207,50183,반을 봤는데...나머지 반을 봐야하나..하고 고민되는 영화,0
1208,43935,꺼저 영화는 나다,0
1209,59199,옳소 제목만 요리요~!,0
1210,57912,기대를 갖고 봤건만.. 역시나 우물귀신..,0
1211,41185,1점도 아까운 작품 시간이 아까운...,0
1212,59983,"자주오는것은 아니지만,때로는 신파가 사랑스러울때도 있다.바로 이런 마술같은 순간.",0
1213,31146,누구한테 하소연하겠소 내가 내 발로 들어간것을..,0
1214,32397,똥을 다 쌌는데 아직 대장에 남아있는 느낌의 영화.,0
1215,40025,진지한 다큐보도적 자세는 좋다만 긴장감없음. 아임 유어 프렌드. 픕-,0
1216,34139,무서운것도 아니고 야한것도 아니고 잔인한것도 아니고 재미도 없고 감동도 없고,0
1217,34127,귀여운 것 빼곤 더 볼 게 없어졌다,0
1218,37778,깊이있는 스토리는 없는듯 하다. 스토리에 상관없이 그분들은 세상의 빛과 소금이 되기위해 인생을 모두 맡긴 분들이다.,0
1219,41820,"이전 영화들은 주인공 혼자의 대결로 진행했는데, 4편은 뜬금없이 미국과 소련의 대결로 진행한다. 권투가 ‘인간 승리’ 대신 정치적으로 사용되는 것 같아 씁쓸해 보인다.",0
1220,50552,맞추자 ㅍ?차븟ㅇㄱ디시,0
1221,50395,"인투더스톰 나온다는 정보듣고 부랴부랴 만들기 시작한거같다. 아니, 어쩌면 상대적 우월성을 가지려는 인투더스톰의 수작일지도.",0
1222,56513,"영상은 그림과 같이 아름다우나, 스토리는 지루한 작품",0
1223,30167,"미스터리처럼 중간부분까지 흥미진진하더니, - - 다신 앙뱌. 폐륜 스토리...",0
1224,33349,아니다 이건..,0
1225,58215,조폭자본이 만든 조폭예찬 영화가 아닐까...도대체 왜 만듬?,0
1226,57851,친일미화 영화를 누구보고 보라는거냐? 거기다 요번에는 독재대통령 개승만도 만들려고?,0
1227,56481,0점이 안되네요...,0
1228,56965,걍 살짝살짝 넘겨봤는데도 재미없음이 느껴짐...아 열받아,0
1229,40728,공포영화가 뭔가스케일크게 만들려다 본연의 해야할일을 다하지 못했다는 생각이드네,0
1230,36914,멜로로 장르 변환한 거미인간,0
1231,45515,ㅗ,0
1232,52223,저수지의개들 흉내(?)...마지막반전은 관객을무시한(?) 감독만의반전!홍석천은왜나와?,0
1233,59767,별점이 아깝다 여자가 영화 긴장감도 없게 만들고 걍 노답이다 왜 봄 OO,0
1234,36250,전달하려는건 많았다고하나 너무 상징성이 많다. 보면서 그냥 무슨뜻이지? 생각하는데 정신이팔렸다.. 또 너무 평범하다.. 긴장감이나 반전이없다.. 좋아하는스타일의 영화는아니다..,0
1235,54020,지겹다~,0
1236,40155,포스터가 반전을 말해주세여^오^,0
1237,34289,존나 이게 영화라면 난 완전....,0
1238,55471,소설이었으면 읽을만할뻔했는데ㅋㅋㅋ영화에서 내면의 목소리가 이렇게나 느끼한 느낌일줄은 생각못해봤네,0
1239,55751,"감동의 정전상태,, 장국영은 무슨 영화에 나와도 혼자만 빛나는구나.",0
1240,54451,왕리홍 홍보용 영화같아요 유역비도 별로 비중이 느껴지지 않고.. 왕리홍 혼자 난리치다 끝난 느낌..? 끝까지 보기 힘들었어요;;;,0
1241,45965,영화적 평가는 없고 그저 빠순이들 빠심만 가득한 한줄평이네,0
1242,49079,칼날이빨보리스나오네요,0
1243,42835,알바들 졸 많은거 같은데... 제목과 광고한거랑 완전 다름. 야한 영화인척 청불로 나오더니 뭐 그냥 멜로수준에다가 제목은 워킹걸이면서 결국 일보다 가정이 더 소중하다는 결론-_- 집에서 밥이나해~,0
1244,46029,"3류,진부한 드라마",0
1245,43252,동명의 영화와 장르까지 비슷한데 내용물은 천지차이,0
1246,45566,나에겐 너무 별로인 영화.,0
1247,49978,"기억재생,편집! 잼나는테마! 아닌결말! 영화나 제대로 편집하지",0
1248,41827,존1나 ㅂ맛ㅋㅋ와 소름돋음,0
1249,58501,굿바이레닌 베끼기,0
1250,37837,증거랍시고 들이대서 재수사 시켜놓고 그 증거를 들고 가는 전개에 작가의 센스가 돋보인다. 가짜 살 때부터 설마하고 진짜 바꿔치기한다는 말도 안되는 스토리면 안보기로 내기했는데 대박ㄲㄲ최재원은 대체 누구 덕에 저 드라마 나오는거임? 진짜 어색하던데,0
1251,35147,bomb,0
1252,33123,영화 아직 보진않았지만 후하게 드립니다.^^,0
1253,52481,카톡으로 지인좀 풀었나보다. 평점 조절이 시급하다,0
1254,57873,별로여 별로별로별로ㅋ,0
1255,33694,스토리라인이 몹시 빈약했다. 안본만 못했던 영화,0
1256,45843,보고나서 한달은 이유없이 메슥꺼림에 괴로웠음. 다시는 보고싶지 않음. 대체 뭐가 천재의 기준인건지?,0
1257,50158,영화 보고 후기 남깁니다.정말 택도 없는 영화이면서 이것도 영환가 싶습니다. 스토리도 너무 뻔한 그런 스토리고 제일 맘에 안든건 cg처리를 너무 발로 했음 영화 시작하면서 부터 인상만 쓰게 되네요 제가 본 최악의 영화중 NO.1영화 입니다.,0
1258,57460,ㅋㅋㅋㅋ 보고 나니 웃음만 나옵니다~,0
