,textDisplay,textOriginal,authorDisplayName,publishedAt,likeCount,authorProfileImageUrl,contents_or_feedback
1295,보여주기식이라는 저 카푸어 겉에서 보통사람들이 봤을때 얼마나 멋대가리 없고 얼굴 빨개지는 부끄러운 모습인지 모르는걸까 ㅋㅋㅋㅋㅋ클러치백에 차키 보여주게 들고다니는게 멋있다고 생각하나 ㅋㅋㅋㅋ,보여주기식이라는 저 카푸어 겉에서 보통사람들이 봤을때 얼마나 멋대가리 없고 얼굴 빨개지는 부끄러운 모습인지 모르는걸까 ㅋㅋㅋㅋㅋ클러치백에 차키 보여주게 들고다니는게 멋있다고 생각하나 ㅋㅋㅋㅋ,JS Kim,2021-11-18T03:33:33Z,0,https://yt3.ggpht.com/ytc/AKedOLRU02mEOWma2H61-RGqL4b_XNc1r95xBu7Lkg=s48-c-k-c0x00ffffff-no-rj,피드백
1296,영화에서 1명대30명 막이렇게 다구리패거리싸움할때 왜 한명씩 달려드는건가요? 실제로도 한명씩 달려들수밖에없는 이유가 있는지 궁금합니다,영화에서 1명대30명 막이렇게 다구리패거리싸움할때 왜 한명씩 달려드는건가요? 실제로도 한명씩 달려들수밖에없는 이유가 있는지 궁금합니다,하은,2021-11-18T03:31:37Z,1,https://yt3.ggpht.com/BAY1mKMhpz9PdjZrHjpbbcd6toOCx0w-qTu7O6FvLOQ1ZM-Lx5AdeXJ4LcfuCmZYLsInh8oV=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
1297,백화점에서 제일 비싸게 파는 물건이 뭔지 알려주세요,백화점에서 제일 비싸게 파는 물건이 뭔지 알려주세요,JoonSung Kim,2021-11-18T03:30:57Z,0,https://yt3.ggpht.com/ytc/AKedOLSRYuGnvureGC494Dx43GX0oUPUd28KTe1ryVf7iQ=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
1298,이거 조회수 2000만 각인 주제인데<br><br>&quot;경찰들은 본인들 자동차 범칙금이 날라오면<br>지불할까 면제 시킬까?&quot;<br>어떤가요,"이거 조회수 2000만 각인 주제인데

""경찰들은 본인들 자동차 범칙금이 날라오면
지불할까 면제 시킬까?""
어떤가요",좋은운동데이,2021-11-18T03:28:20Z,4,https://yt3.ggpht.com/zkZQKzxh5bl6Xwa1AQh6bWC22AbSs5FdErPeNB3GAITD9gazBTRyL4HGqu2HYBkIqq3oCifzHg=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
1299,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=4m37s"">4:37</a>",4:37,매니저송사리,2021-11-18T03:25:30Z,0,https://yt3.ggpht.com/ytc/AKedOLT7A9rTuX9rGIWhIwkL-CH9zXKtU0r0BRKRUmFliw=s48-c-k-c0x00ffffff-no-rj,피드백
1300,용진님 뜬금 없지만 스위트걸 영상이 떠서 보고왔는데요 ㅋㅋㅋㅋ 근황이 너무 궁금해졌는데 만약에 이 글이 좋아요가 많아지면 근황좀 알려주세요 ㅋㅋㅋㅋㅋ,용진님 뜬금 없지만 스위트걸 영상이 떠서 보고왔는데요 ㅋㅋㅋㅋ 근황이 너무 궁금해졌는데 만약에 이 글이 좋아요가 많아지면 근황좀 알려주세요 ㅋㅋㅋㅋㅋ,헬창,2021-11-18T03:21:35Z,0,https://yt3.ggpht.com/ytc/AKedOLQJTWZPBS97fif0sZqWbnmtaC7QjkL5ctQbUjEI=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
1301,얼굴을 까는건 당당한거고<br>얼굴을 가린건 자기도 쫌 그런거고.,"얼굴을 까는건 당당한거고
얼굴을 가린건 자기도 쫌 그런거고.",더벙터,2021-11-18T03:20:45Z,1,https://yt3.ggpht.com/ytc/AKedOLQSzpxf3u0tX4O5SWX3EbsgAL4JyWmwY6SDGA=s48-c-k-c0x00ffffff-no-rj,피드백
1302,300억 중산층?ㅋㅋ<br>나는 난민층인가...ㅠ,"300억 중산층?ㅋㅋ
나는 난민층인가...ㅠ",아빠초보,2021-11-18T03:15:32Z,0,https://yt3.ggpht.com/ytc/AKedOLRPCfQr_DyD8Q9AEFuS7MVmPBMFX88aPtMSq17xCw=s48-c-k-c0x00ffffff-no-rj,피드백
1303,한달동안 코딱지를 안파면 어케 되는지 알려주세요,한달동안 코딱지를 안파면 어케 되는지 알려주세요,김현겸,2021-11-18T03:11:48Z,0,https://yt3.ggpht.com/ytc/AKedOLT31M-2aCoqyP9atf9hv1pfl0GaLeeQ7p3x7w=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
1304,어려서 돈 많이 벌어서 타면 문제 없음ㅇㅇ,어려서 돈 많이 벌어서 타면 문제 없음ㅇㅇ,Matthew,2021-11-18T03:02:48Z,0,https://yt3.ggpht.com/kNL2KtYHE6_qiLH7Ib2h8WAMIHeAYG-2rdKRuuZShphodV0zl3jDqlKIfMFH9KnZXOK6qJySlg=s48-c-k-c0x00ffffff-no-rj,피드백
1305,몬티홀의 역설 진짜인지 실험하기,몬티홀의 역설 진짜인지 실험하기,권수지,2021-11-18T03:01:39Z,0,https://yt3.ggpht.com/ytc/AKedOLTxtNedA8Fm7RQsmmq4OnmSwEEn9HiH6BCbPRxT=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
1306,비엠6000짜리ㅡ타면서 카푸어면 그냥 거지네,비엠6000짜리ㅡ타면서 카푸어면 그냥 거지네,토마스 안,2021-11-18T03:00:42Z,0,https://yt3.ggpht.com/ytc/AKedOLS479zHWqR-m5snugrN6JQ3rFmz9ORmxbZmYKXD8w=s48-c-k-c0x00ffffff-no-rj,피드백
1307,막히는 도로에서 드론으로 앞을 미리 보고 가면 쫌더 빠를까 궁굼합니다.,막히는 도로에서 드론으로 앞을 미리 보고 가면 쫌더 빠를까 궁굼합니다.,RRS해제실패,2021-11-18T02:57:38Z,21,https://yt3.ggpht.com/aYDXKq2g74GrgKKRNUjBI0HIHHDNQktSlWTiHxj5r0XtjrVwEkgRqBdr8FZeT1rLQ2JjB5yAkQ=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
1308,난 나이들어서 좋은차 타는게 훨씬 그건데,난 나이들어서 좋은차 타는게 훨씬 그건데,따봉고양이,2021-11-18T02:49:20Z,0,https://yt3.ggpht.com/ytc/AKedOLSYqRgRoPT6C1zw5MsxbDg8s6rVn-tRbJsF4CRtAw=s48-c-k-c0x00ffffff-no-rj,피드백
1309,카푸어는 세상 떳떳하게 모자이크<br>재벌2세는 세상 겸손하게 노모,"카푸어는 세상 떳떳하게 모자이크
재벌2세는 세상 겸손하게 노모",ᅳ ᄂ,2021-11-18T02:48:38Z,17,https://yt3.ggpht.com/ytc/AKedOLRZVqqA3rd0CaD0QupDbd7-0oKUiBvTL-Re1r1N3j0wYA=s48-c-k-c0x00ffffff-no-rj,피드백
1310,한국엔 게츠비들이많다-유아인,한국엔 게츠비들이많다-유아인,Bobk,2021-11-18T02:48:25Z,0,https://yt3.ggpht.com/ytc/AKedOLR5RwN_O_3ZFDJz9GtQRXU3Jr_Pj8-rJhWy3Tq77fSSlQLBNQDwpozp0kGyKAzq=s48-c-k-c0x00ffffff-no-rj,피드백
1311,A1 중고차 사업부에서 슈퍼카 중고사는 사람들 대부분이 어기 기업사장이나 부잣집 아들이라던데 넘다르네,A1 중고차 사업부에서 슈퍼카 중고사는 사람들 대부분이 어기 기업사장이나 부잣집 아들이라던데 넘다르네,허남영,2021-11-18T02:48:17Z,1,https://yt3.ggpht.com/ytc/AKedOLR--oNBM6g7kv5emkOx6oMCWCKYi5mxWrb0pA=s48-c-k-c0x00ffffff-no-rj,피드백
1312,용진이형도 포르쉐 타고 남으실텐데..,용진이형도 포르쉐 타고 남으실텐데..,t t,2021-11-18T02:48:06Z,0,https://yt3.ggpht.com/ytc/AKedOLRn5Ztu_JeCGPR4gyaLwx5WNWanfv3yAeYKHNSmdg=s48-c-k-c0x00ffffff-no-rj,피드백
1313,예? 중산층이요?ㅋㅋㅋ,예? 중산층이요?ㅋㅋㅋ,정현서,2021-11-18T02:47:41Z,0,https://yt3.ggpht.com/ytc/AKedOLTJz-iVdV3EK6OOmq5SQ5s7Fpl6SOUosV47zg=s48-c-k-c0x00ffffff-no-rj,피드백
1314,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=5m09s"">5:09</a>",5:09,붕셰루피,2021-11-18T02:45:20Z,1,https://yt3.ggpht.com/0sT7_sRW-wyJ_J_DQopE6LhWQX4aoSn-Iu80MGmn-e4sgi5JBmsNeY8NV1MPyuLr6sow9fKxjaM=s48-c-k-c0x00ffffff-no-rj,피드백
1315,내일죽어도 후회없이살자는사람이 bmwㅋㅋ,내일죽어도 후회없이살자는사람이 bmwㅋㅋ,메롱,2021-11-18T02:40:58Z,0,https://yt3.ggpht.com/KI_jTP2lcPzhK2QlJP5Z-v6V-YtrP2LEkB7A1FPZz8yTY6w6AF7TFe5NAxPSAOjA4PkE_3sE0g=s48-c-k-c0x00ffffff-no-rj,피드백
1316,돈 있는 사람들은 얼마 있다고 하고 차랑 집 같은 거 보여줄 이유 없습니다~<br>영상 두번째 나온 사람도 마찬가지에요,"돈 있는 사람들은 얼마 있다고 하고 차랑 집 같은 거 보여줄 이유 없습니다~
영상 두번째 나온 사람도 마찬가지에요",na,2021-11-18T02:39:08Z,1,https://yt3.ggpht.com/ytc/AKedOLRpV7RUIhTm9_aWDCDIc4fmsW1uLX-X59GPm7-pkg=s48-c-k-c0x00ffffff-no-rj,피드백
1317,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=4m37s"">4:37</a> 표정ㅋㅋㅋㅋㅋ",4:37 표정ㅋㅋㅋㅋㅋ,이준원,2021-11-18T02:37:41Z,0,https://yt3.ggpht.com/ytc/AKedOLSS-Uqi8w8e2DYpxUXPYGbE1lZNoY9gRBRY3VCY=s48-c-k-c0x00ffffff-no-rj,피드백
1318,오늘만 사는 삶과 미래가 있는 삶은 천지차이,오늘만 사는 삶과 미래가 있는 삶은 천지차이,다루미,2021-11-18T02:35:24Z,13,https://yt3.ggpht.com/ytc/AKedOLTUiA2-1vlgkXoZk4RHQ3E2KAhsWdnzqb0a-zm8=s48-c-k-c0x00ffffff-no-rj,피드백
1319,&quot;저는 카푸어라고 생각하지 않습니다&quot; 라고 말하는데<br>상대 명칭에 &#39;카푸어&#39; 떡 하니 적혀있는거 개웃기네 ㅋㅋㅋ,"""저는 카푸어라고 생각하지 않습니다"" 라고 말하는데
상대 명칭에 '카푸어' 떡 하니 적혀있는거 개웃기네 ㅋㅋㅋ",미스티오스,2021-11-18T02:34:33Z,22,https://yt3.ggpht.com/ytc/AKedOLRGXVXTlrfPUvD9TblfvnH2dE8b_hriT4vPgduWMA=s48-c-k-c0x00ffffff-no-rj,피드백
1320,돈 열심히 벌고 40~50대 아재 되어서 스포츠카 타도 간지날 수 있다. 심지어 60대 할머니도 포르쉐 타고 트랙 나가서 달리고 왔다는 영상도 봤는데 멋있더라. 차는 본인 분수에 맞게 마련해야 한다.,돈 열심히 벌고 40~50대 아재 되어서 스포츠카 타도 간지날 수 있다. 심지어 60대 할머니도 포르쉐 타고 트랙 나가서 달리고 왔다는 영상도 봤는데 멋있더라. 차는 본인 분수에 맞게 마련해야 한다.,용석현,2021-11-18T02:32:49Z,4,https://yt3.ggpht.com/ytc/AKedOLSK2-UsyFX8Bbr3u8qYfRJa8ACsv8BmLZxV44b5=s48-c-k-c0x00ffffff-no-rj,피드백
1321,캐나다갔을때 50.60대가 스포츠카타는데<br>더 멋짐,"캐나다갔을때 50.60대가 스포츠카타는데
더 멋짐",지극히 평범한 일상,2021-11-18T02:32:19Z,0,https://yt3.ggpht.com/bMTbnwYiWyNjFnbc1qBpEVxnpxFqOQhMeoRPeI6LEiQY_re6C09QCqczHmvLCutWOkqtXKL6Eg=s48-c-k-c0x00ffffff-no-rj,피드백
1322,아버지가 어릴때 차로 사람 판단하면 안된다고하셨는데... 일하다 알게된 분들이 옷도 비싼옷입고 외제차끌고 다니셨는데  알고보니 담벼락이 금방 무너질것같은 허름한 쪽방집으로 들어가는 사람 많이 보셨다했습니다~ 아마 지금의 젊은 카푸어들이 나이들면 아버지가 본 그분들처럼  될 가능성이 크겠죠.,아버지가 어릴때 차로 사람 판단하면 안된다고하셨는데... 일하다 알게된 분들이 옷도 비싼옷입고 외제차끌고 다니셨는데  알고보니 담벼락이 금방 무너질것같은 허름한 쪽방집으로 들어가는 사람 많이 보셨다했습니다~ 아마 지금의 젊은 카푸어들이 나이들면 아버지가 본 그분들처럼  될 가능성이 크겠죠.,구름,2021-11-18T02:29:46Z,32,https://yt3.ggpht.com/ytc/AKedOLRVplAjJdeLbYxyyBBzE7KlEVy_D-RWfAzV8I418dnQb3XwKD432bMAok7ZtuYnZr_6DyY=s48-c-k-c0x00ffffff-no-rj,피드백
1323,여기서 정보 용진이형도 스포츠카 살 수 있다.,여기서 정보 용진이형도 스포츠카 살 수 있다.,9 dog,2021-11-18T02:29:11Z,67,https://yt3.ggpht.com/ytc/AKedOLTJawjITahgY2yBR5abBlc7hIIrVV5g2nLdqA=s48-c-k-c0x00ffffff-no-rj,피드백
1324,중산층이 되려면 2500억을 만든다 ... -메모,중산층이 되려면 2500억을 만든다 ... -메모,키덜트용재환,2021-11-18T02:28:50Z,0,https://yt3.ggpht.com/ytc/AKedOLRjfxOILatXc9w7HfXyvWQ3NOicUe-RwaiWdYLW=s48-c-k-c0x00ffffff-no-rj,피드백
1325,비밀번호 찾기를 하면 왜 비번을 찾아주는게 아니라 새로 만들어야 하는지 궁금합니다.,비밀번호 찾기를 하면 왜 비번을 찾아주는게 아니라 새로 만들어야 하는지 궁금합니다.,이정무,2021-11-18T02:25:22Z,0,https://yt3.ggpht.com/ytc/AKedOLQmdtVMmb2HY1yDljaCNjDidtF5_OY0jFS2r3aaRA=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
1326,그사세,그사세,후시딘,2021-11-18T02:25:00Z,0,https://yt3.ggpht.com/ytc/AKedOLTeZ0mApCnn8eMfPNmKA3DH_4Xa4tGDQA8rHQ=s48-c-k-c0x00ffffff-no-rj,피드백
1327,요새는 중산층도 가기 힘들구나....,요새는 중산층도 가기 힘들구나....,*,2021-11-18T02:23:09Z,0,https://yt3.ggpht.com/ytc/AKedOLTsgc8Gm49E3Np0oFcfItu_iJZDuCxFPVKL7VGz0Q=s48-c-k-c0x00ffffff-no-rj,피드백
1328,보여주기 식으로 보여줘봤자 각자 나이에맞는 멋이라는게 있지요 ㅋㅋㅋ 어린나이에 그렇게 보여줘도 그저 철없어 보이기만 합니다 ㅋㅋㅋ,보여주기 식으로 보여줘봤자 각자 나이에맞는 멋이라는게 있지요 ㅋㅋㅋ 어린나이에 그렇게 보여줘도 그저 철없어 보이기만 합니다 ㅋㅋㅋ,유샤오르비,2021-11-18T02:16:17Z,2,https://yt3.ggpht.com/ytc/AKedOLRNKelYLtgEeav_0juOWoAqikydOffj2aavaepS=s48-c-k-c0x00ffffff-no-rj,피드백
1329,이게 딱 보면 티가 난다고 해야하나...음...<br>확실히 옷입는것부터 마인드까지 하늘과 땅 차이네 ㅋㅋㅋ,"이게 딱 보면 티가 난다고 해야하나...음...
확실히 옷입는것부터 마인드까지 하늘과 땅 차이네 ㅋㅋㅋ",페미는정신병,2021-11-18T02:14:41Z,0,https://yt3.ggpht.com/ytc/AKedOLR6-yTOdXjcLfJ-d7b0QqaeXSH9MUpmJlfnxjkvzw=s48-c-k-c0x00ffffff-no-rj,피드백
1330,비머랑 폴쉐탈때 온도차이 ㅋㅋㅋㅋㅋㅋㅋ,비머랑 폴쉐탈때 온도차이 ㅋㅋㅋㅋㅋㅋㅋ,Pioneer,2021-11-18T02:09:34Z,0,https://yt3.ggpht.com/ytc/AKedOLQfwEq4FsTtSotWC8sVtncvLyBnd3aArufSGQ=s48-c-k-c0x00ffffff-no-rj,피드백
1331,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=04m30s"">04:30</a> 중..산층???",04:30 중..산층???,Bummjun Joe,2021-11-18T02:09:31Z,0,https://yt3.ggpht.com/ytc/AKedOLT7AW3ZNngtfsZpWeJeOimZvlpdnprQBkTDea-xTfo=s48-c-k-c0x00ffffff-no-rj,피드백
1332,젊을때 즐기다가 평생훅가는거지 뭐 본인맘이긴한데 인생은 젊을때만 있능것도 아닌거를 깨달았음,젊을때 즐기다가 평생훅가는거지 뭐 본인맘이긴한데 인생은 젊을때만 있능것도 아닌거를 깨달았음,조종사상호의일상,2021-11-18T02:08:19Z,0,https://yt3.ggpht.com/ytc/AKedOLSD_ttPEDhuLu7xf6mu2I6xJPraO14899OldJJ5=s48-c-k-c0x00ffffff-no-rj,피드백
1333,카푸어가 아니라 그냥 푸어인데??,카푸어가 아니라 그냥 푸어인데??,RPLC,2021-11-18T02:07:58Z,0,https://yt3.ggpht.com/ytc/AKedOLTVlaFW5eCo3u-WqP_vAGc3HqHntqDDfWwoyQEY=s48-c-k-c0x00ffffff-no-rj,피드백
1334,확실히 있는사람은 여유가 느껴지네요  카푸어와는 확실히 다른....,확실히 있는사람은 여유가 느껴지네요  카푸어와는 확실히 다른....,하이룰루,2021-11-18T02:07:05Z,88,https://yt3.ggpht.com/ytc/AKedOLQjppAVQQW13VbifNOQOaFZtlk71N1OBGUjJOzUQQ=s48-c-k-c0x00ffffff-no-rj,피드백
1335,카푸어든 재벌이든 관심읍다. 내 지인이나 친구도 아닌데 뭐하러 관심을 줘. 나만 열심히 살면 장땡,카푸어든 재벌이든 관심읍다. 내 지인이나 친구도 아닌데 뭐하러 관심을 줘. 나만 열심히 살면 장땡,Lee Mr,2021-11-18T02:00:49Z,0,https://yt3.ggpht.com/ytc/AKedOLRkLQ7Uj_hVuINAKxxkgc-z2tFWD_0vB3YpOEXK=s48-c-k-c0x00ffffff-no-rj,피드백
1336,중산층ㅋㅋㅋㅋㅋㅋ,중산층ㅋㅋㅋㅋㅋㅋ,‘됬’빌런 검거 중,2021-11-18T01:59:31Z,0,https://yt3.ggpht.com/ytc/AKedOLSRBNo1X26LW1NiNh67R6QSE8r95OB5norhtdigocOIlg=s48-c-k-c0x00ffffff-no-rj,피드백
1337,ㅋㅋ 자산 300억... 순자산 물어봐야지,ㅋㅋ 자산 300억... 순자산 물어봐야지,GanG,2021-11-18T01:59:20Z,0,https://yt3.ggpht.com/ytc/AKedOLRuZU8_P9fMRUxxyI8OLBR-mgx1ZVBkIdjn-A=s48-c-k-c0x00ffffff-no-rj,피드백
1338,요즘도 있는지는 모르겠는데  가끔 절에 가보면 연등이나 종이에 자기 이름을 적고 비싼 금액을 지불하면 스님이 이름적힌 한분한분에게 매일 기도? 치성? 을 드린다고 했는데 진짜로 하는지 궁금합니다,요즘도 있는지는 모르겠는데  가끔 절에 가보면 연등이나 종이에 자기 이름을 적고 비싼 금액을 지불하면 스님이 이름적힌 한분한분에게 매일 기도? 치성? 을 드린다고 했는데 진짜로 하는지 궁금합니다,오꾼,2021-11-18T01:58:56Z,0,https://yt3.ggpht.com/ytc/AKedOLQADUsMZ9_afgQIzKhMSJT-qrKGlIfMTuMgHw=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
1339,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=4m53s"">4:53</a> 요즘은 재벌2세를 ‘그래버리’라고 하는군요",4:53 요즘은 재벌2세를 ‘그래버리’라고 하는군요,사마귀,2021-11-18T01:53:41Z,0,https://yt3.ggpht.com/ytc/AKedOLTC9DKHgAb6ORR23X-w2wby4lXxVI4vjy8V3x1mfShttA=s48-c-k-c0x00ffffff-no-rj,피드백
1340,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=5m37s"">5:37</a>표정ㅋㅋ",5:37표정ㅋㅋ,물음표한개,2021-11-18T01:41:58Z,0,https://yt3.ggpht.com/38czIcbMAQ1gucWr1KS6-twSS2DzRdEr7of7xvT_chT483N6W5V6QPhjf6TgldCHY4s4WYhGpQ=s48-c-k-c0x00ffffff-no-rj,피드백
1341,전생이 없는 사람도 있을까?,전생이 없는 사람도 있을까?,고연수,2021-11-18T01:41:39Z,1,https://yt3.ggpht.com/ytc/AKedOLR854IZFnthBgJxhvrXPygxMBbOV1T123I6GNPlIQ=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
1342,카푸어는 좀 불쌍한 인생이긴함,카푸어는 좀 불쌍한 인생이긴함,무이스,2021-11-18T01:38:57Z,0,https://yt3.ggpht.com/ytc/AKedOLQ2T5tuE_NyYuBaqpYQCzvbVhyAb37XwodyhGSUIg=s48-c-k-c0x00ffffff-no-rj,피드백
1343,카푸어는 연기 같은 느낌이 물씬,카푸어는 연기 같은 느낌이 물씬,Sangha Lee,2021-11-18T01:37:23Z,0,https://yt3.ggpht.com/ytc/AKedOLQLXvS2wPAGxXolsQHaJKqM7v8CX9ilcpikzggerA=s48-c-k-c0x00ffffff-no-rj,피드백
1344,일반화시켜버리는게 스포츠카타는사람들을 싸잡아서 이야기하는거같아서 보기 좋지않네요,일반화시켜버리는게 스포츠카타는사람들을 싸잡아서 이야기하는거같아서 보기 좋지않네요,장수윤,2021-11-18T01:35:03Z,0,https://yt3.ggpht.com/ytc/AKedOLRtTPHFfk8dzTyhtMQ_fQUnu-VzsWApbYKycA=s48-c-k-c0x00ffffff-no-rj,피드백
1345,소리 나는거 ㅈㄴ 꼴보기 싫고 촌스럽던데,소리 나는거 ㅈㄴ 꼴보기 싫고 촌스럽던데,체스타프랑,2021-11-18T01:34:27Z,0,https://yt3.ggpht.com/ytc/AKedOLQz7T7CkEVCC4sBtUecwztt3pp5BEIc7tpBwVHx=s48-c-k-c0x00ffffff-no-rj,피드백
1346,카푸어 특징 = 일수백,카푸어 특징 = 일수백,정태우,2021-11-18T01:34:07Z,0,https://yt3.ggpht.com/ytc/AKedOLQmdhIsH8S6VwsE0xV_49RXW8WmIroMScfsxg=s48-c-k-c0x00ffffff-no-rj,피드백
1347,주민호 실수하네 ㅅㅂ ㅋㅋㅋ 중산층? 어이가 없네,주민호 실수하네 ㅅㅂ ㅋㅋㅋ 중산층? 어이가 없네,아탈란타BC,2021-11-18T01:33:03Z,0,https://yt3.ggpht.com/ytc/AKedOLRX-zZsc1VbfX-Lu_al8k7k7P6XqIgYhE5KtesRig=s48-c-k-c0x00ffffff-no-rj,피드백
1348,카푸어 재벌 진짜 대비되네...,카푸어 재벌 진짜 대비되네...,튭유,2021-11-18T01:32:21Z,2,https://yt3.ggpht.com/ytc/AKedOLQvJjQa8pQqOwpKOB5WmFKKZYdUp6WX92_PJngf=s48-c-k-c0x00ffffff-no-rj,피드백
1349,"요약<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>검은돈, 대출, 카푸어, 우리가 범접할수없는 <b>찐</b> 금수저","요약



















검은돈, 대출, 카푸어, 우리가 범접할수없는 *찐* 금수저",웃는세종,2021-11-18T01:32:00Z,1,https://yt3.ggpht.com/jv5U1pMvWjLSMSz58IpewcDBsz8_8DLPj1z21QF-BpuitL6R4-SBpMHXs2V0dIAyH3Y0pnrkimo=s48-c-k-c0x00ffffff-no-rj,피드백
1350,에휴 소리 크게 차 좀 타지마라 존 ㄴ 역겨워,에휴 소리 크게 차 좀 타지마라 존 ㄴ 역겨워,아탈란타BC,2021-11-18T01:30:53Z,0,https://yt3.ggpht.com/ytc/AKedOLRX-zZsc1VbfX-Lu_al8k7k7P6XqIgYhE5KtesRig=s48-c-k-c0x00ffffff-no-rj,피드백
1351,2800억이 중산층..메..모,2800억이 중산층..메..모,홀리몰리,2021-11-18T01:29:47Z,0,https://yt3.ggpht.com/ytc/AKedOLRzmmD11Wm8MXJ5s_uy4Ph18urDEEO41cFpRA=s48-c-k-c0x00ffffff-no-rj,피드백
1352,영끌및 세금보험료미납 수루룩,영끌및 세금보험료미납 수루룩,VFR1200F,2021-11-18T01:27:53Z,0,https://yt3.ggpht.com/ytc/AKedOLSK4CpRXTpY8l0CKbxE4BMhIAakYOCXohQeJqlmSQ=s48-c-k-c0x00ffffff-no-rj,피드백
1353,6천만원 비엠타면서 카푸어라말하는게 좀그렇네요ㅎ 요즘 국산차 아이오닉도 6천씩하는데ㅋㅋ,6천만원 비엠타면서 카푸어라말하는게 좀그렇네요ㅎ 요즘 국산차 아이오닉도 6천씩하는데ㅋㅋ,스무스,2021-11-18T01:26:47Z,0,https://yt3.ggpht.com/ytc/AKedOLSswh2WqbhBXcZJ7Tg1HVkJ7XG2VhpsX3t9sQ=s48-c-k-c0x00ffffff-no-rj,피드백
1354,ㅋㅋ 카푸어차량 5시리즈 2014년식 정도될거같은데 중고 키로수에따라1500~2500돈이면뽑음,ㅋㅋ 카푸어차량 5시리즈 2014년식 정도될거같은데 중고 키로수에따라1500~2500돈이면뽑음,시간이지나도변하지않는가치는소중,2021-11-18T01:26:14Z,0,https://yt3.ggpht.com/83UQjH39oCmhsqgT9Wdt91H4VTV7_zCcnTfTPd8KvsNkxRt5kmHqqGzMl_YHKNoDq7J4elqvpA=s48-c-k-c0x00ffffff-no-rj,피드백
1355,스포츠카 뿐아니라 고가의 자동차 포함...이겠죠..?ㅎㅎ 실제 흔히말하는 금수저는 마지막 제주도분처럼 분위기자체가 여유있죠.. 으시대지않고 겸손함이 보이는데.. 졸부나 뭐 그런사람들은.....뭐..,스포츠카 뿐아니라 고가의 자동차 포함...이겠죠..?ㅎㅎ 실제 흔히말하는 금수저는 마지막 제주도분처럼 분위기자체가 여유있죠.. 으시대지않고 겸손함이 보이는데.. 졸부나 뭐 그런사람들은.....뭐..,촌놈의 삽질,2021-11-18T01:19:31Z,0,https://yt3.ggpht.com/ytc/AKedOLSafPz2yw8wT0fZa5UY2hp7kgUMrIrB8Kp0l5OqPw=s48-c-k-c0x00ffffff-no-rj,피드백
1356,카푸어 : 저는 카푸어라고 생각하지 않습니다,카푸어 : 저는 카푸어라고 생각하지 않습니다,초코일기장,2021-11-18T01:17:39Z,0,https://yt3.ggpht.com/ytc/AKedOLQGve0dSRH6dlSZHZO0uCxgKus6p479VJOGr3lxyS4=s48-c-k-c0x00ffffff-no-rj,피드백
1357,알고리즘이 날 이끈다,알고리즘이 날 이끈다,쇼미더머니,2021-11-18T01:16:03Z,0,https://yt3.ggpht.com/xTwDB6V3QrOAgKR0ydIgne3JkkMpe30OxJjWDnqu1Wv5t67iJ4nq0kYC5BxCCxFN8LIl83t76A=s48-c-k-c0x00ffffff-no-rj,피드백
1358,역시 가려운데 잘끌어주시네요<br>다음도기대기대,"역시 가려운데 잘끌어주시네요
다음도기대기대",도리,2021-11-18T01:15:26Z,0,https://yt3.ggpht.com/IOJXu0z3EBj1jcxv3sYAeL2iTZKI5-6zEknxgLq-Vb4u0584VrJ4nPpNAEJs9jpWq7ttakOYEg=s48-c-k-c0x00ffffff-no-rj,피드백
1359,수원 03년생 이성우 람보르기니 타고다닙니다,수원 03년생 이성우 람보르기니 타고다닙니다,돌고래,2021-11-18T01:09:54Z,0,https://yt3.ggpht.com/ytc/AKedOLQWNSrUgGxdKkHeLOUAXbQBkl5yc_1wPGnLlIqO=s48-c-k-c0x00ffffff-no-rj,피드백
1360,스포츠카? 수퍼카! 하이퍼카 아닌걸로 자기위로...,스포츠카? 수퍼카! 하이퍼카 아닌걸로 자기위로...,SQUID GAME,2021-11-18T01:04:30Z,0,https://yt3.ggpht.com/5qnmJ1m-wVdrdqChGRUBm9h6ZmRa1UdxFxoNDOl4byoxorE82YtXdu83awPlYErilvX1eHB2ag=s48-c-k-c0x00ffffff-no-rj,피드백
